BusinessYear,StateCode,IssuerId,SourceName,ImportDate,MedicalDentalBoth,ProductId,StandardComponentId,MedicalDentalIndicator,MaximumUnderageDependent,DependentMaximumAgRule,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,MarketCoverage,DentalOnlyPlan
2026,LA,38246,HIOS,2025-11-10,Medical,38246LA001,38246LA0010009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No",Individual,No
2026,LA,44965,HIOS,2025-10-15,Dental,44965LA059,44965LA0590001,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,No;Life Partner,No;Nephew or Niece,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240012,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240017,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240018,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240022,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240023,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240024,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240025,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA024,69842LA0240026,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA025,69842LA0250002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA025,69842LA0250003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA025,69842LA0250005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,69842,HIOS,2025-11-04,Medical,69842LA025,69842LA0250006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,78461,HIOS,2025-11-10,Dental,78461LA002,78461LA0020003,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,78461,HIOS,2025-11-10,Dental,78461LA002,78461LA0020006,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,78461,HIOS,2025-11-10,Dental,78461LA002,78461LA0020007,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,78461,HIOS,2025-11-10,Dental,78461LA002,78461LA0020008,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,87390,HIOS,2025-10-15,Dental,87390LA007,87390LA0070009,Dental,Not Applicable,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2026,LA,87390,HIOS,2025-10-15,Dental,87390LA008,87390LA0080008,Dental,Not Applicable,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2026,LA,87390,HIOS,2025-10-15,Dental,87390LA009,87390LA0090005,Dental,Not Applicable,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No",Individual,Yes
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010008,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA001,90787LA0010011,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020008,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020011,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,90787,HIOS,2025-10-15,Medical,90787LA002,90787LA0020014,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340015,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340017,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340022,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340023,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA034,97176LA0340024,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA035,97176LA0350003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA035,97176LA0350004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,97176,HIOS,2025-10-15,Both,97176LA039,97176LA0390001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,97176,HIOS,2025-10-15,Both,97176LA039,97176LA0390002,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,97176,HIOS,2025-10-15,Both,97176LA039,97176LA0390003,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2026,LA,97176,HIOS,2025-10-15,Both,97176LA040,97176LA0400001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,LA,97176,HIOS,2025-10-15,Both,97176LA040,97176LA0400002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,LA,97176,HIOS,2025-10-15,Both,97176LA040,97176LA0400003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220001,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220002,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220003,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220004,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220005,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220006,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220007,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220008,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220009,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220010,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220011,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220012,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220013,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220014,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,LA,98780,HIOS,2025-10-15,Medical,98780LA022,98780LA0220015,Medical,3,26,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Self,Yes;Sponsored Dependent,No;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI001,10516MI0010001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI002,10516MI0020001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI003,10516MI0030001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI004,10516MI0040001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI005,10516MI0050001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,10516,SERFF,2026-06-23,Dental,10516MI006,10516MI0060001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,11083,SERFF,2025-10-15,Dental,11083MI010,11083MI0100001,Dental,3,26,Age on effective date,Not Applicable,"Brother or Sister,Yes;Child,No;Foster Child,No;Grandson or Granddaughter,Yes;Life Partner,Yes;Nephew or Niece,Yes;Other Relationship,Yes;Other Relative,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,Yes",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI035,15560MI0350006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2026,MI,15560,SERFF,2025-10-15,Both,15560MI042,15560MI0420001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI042,15560MI0420002,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI042,15560MI0420005,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI042,15560MI0420006,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI043,15560MI0430001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI043,15560MI0430002,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI043,15560MI0430005,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI043,15560MI0430006,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI044,15560MI0440001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI044,15560MI0440002,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI044,15560MI0440003,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI044,15560MI0440005,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI045,15560MI0450001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI045,15560MI0450002,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI045,15560MI0450003,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI045,15560MI0450005,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI046,15560MI0460001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI047,15560MI0470001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI048,15560MI0480002,Dental,3,19,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI049,15560MI0490001,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI049,15560MI0490002,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
2026,MI,15560,SERFF,2025-10-15,Both,15560MI049,15560MI0490003,Dental,3,26,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",SHOP (Small Group),Yes
