BusinessYear,StateCode,IssuerId,SourceName,ImportDate,NetworkName,NetworkId,NetworkURL,MarketCoverage,DentalOnlyPlan
2026,SC,26065,HIOS,2026-07-07,Congaree Network,SCN005,https://www.southcarolinablues.com/links/2026/providers/bluecongaree,Individual,No
2026,SC,26065,HIOS,2026-07-07,Pee Dee Network,SCN006,https://www.southcarolinablues.com/links/2026/providers/bluepeedee,Individual,No
2026,SC,26065,HIOS,2026-07-07,SC Blue Dental Network,SCN007,https://www.southcarolinablues.com/links/2026/providers/bluesecuredental,Individual,Yes
2026,SC,26065,HIOS,2026-07-07,Beaufort Network,SCN008,https://www.southcarolinablues.com/links/2026/providers/bluebeaufort,Individual,No
2026,SC,32126,HIOS,2025-10-15,DenteMax,SCN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,SC,33764,HIOS,2026-02-03,Individual Exchange Benefit Plan Network,SCN011,https://www.uhc.com/xscdocfindoa2026,Individual,No
2026,SC,33863,HIOS,2025-10-15,InHealth Network,SCN001,https://www.instilhealth.com/links/2026/providers,Individual,No
2026,SC,42326,HIOS,2025-10-15,Molina Marketplace,SCN001,https://molina.sapphirethreesixtyfive.com//?ci=sc-marketplace,Individual,No
2026,SC,47973,HIOS,2025-10-15,Premier,SCN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,SC,47973,HIOS,2025-10-15,Advantage,SCN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,SC,73107,HIOS,2025-11-10,ACNEXT SC HMO,SCN001,https://firstchoicenext.healthsparq.com/healthsparq/public/#/one/city=&state=&postalCode=&country=&insurerCode=FCNEXT_I&brandCode=FCNEXT&alphaPrefix=&bcbsaProductId=&productCode=SCEX,Individual,No
2026,SC,79222,HIOS,2025-10-28,Premier,SCN001,https://www.ambetterhealth.com/en/sc/findadoc,Individual,No
2026,SC,84939,HIOS,2025-10-15,DentalGuard Preferred - Individual,SCN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,SC,89281,HIOS,2025-11-10,BEST Life and Health National Network,SCN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,SC,97325,HIOS,2025-10-15,Renaissance Dental,SCN001,https://www.myrenproviders.com/,Individual,Yes
2026,SD,31195,SERFF,2025-12-16,Sanford Health Plan South Dakota Individual Simplicity Network,SDN003,https://www3.viiad.com/shp/public/default.asp?SelectedPlan=SHPISP,Individual,No
2026,SD,31195,SERFF,2025-12-16,Sanford Health Plan South Dakota Individual TRUE Network,SDN004,https://www3.viiad.com/shp/public/default.asp?SelectedPlan=SHPISP,Individual,No
2026,SD,50305,SERFF,2026-02-03,Wellmark Blue EPO- South Dakota,SDN001,https://www.wellmark.com/finder-aca,Individual,No
2026,SD,50305,SERFF,2026-02-03,Wellmark Blue EPO- South Dakota,SDN002,https://www.wellmark.com/finder-aca,Individual,No
2026,SD,60536,SERFF,2025-11-25,Avera Health Plans South Dakota Network,SDN001,https://www.avera.org/marketplace/provider-directory/,Individual,No
2026,SD,60536,SERFF,2025-11-25,Avera Health Plans South Dakota Direct Network,SDN002,https://www.avera.org/marketplace/provider-directory/,Individual,No
2026,SD,61214,SERFF,2025-11-10,BEST Life and Health National Network,SDN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,TN,14002,HIOS,2025-11-25,Network S,TNN001,https://www.bcbst.com/network-s,Individual,No
2026,TN,14002,HIOS,2025-11-25,Network E,TNN003,https://www.bcbst.com/network-e,Individual,No
2026,TN,22384,HIOS,2025-10-15,Delta Dental Premier,TNN001,,SHOP (Small Group),Yes
2026,TN,22384,HIOS,2025-10-15,Delta Dental PPO,TNN002,,Individual,Yes
2026,TN,23552,HIOS,2025-10-28,Individual Tennessee,TNN001,https://www.hioscar.com/search/?networkId=033&year=2026,Individual,No
2026,TN,24601,HIOS,2025-11-10,BEST Life and Health National Network,TNN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,TN,28398,HIOS,2025-10-15,DenteMax,TNN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,TN,29854,HIOS,2025-11-10,Alliant Health Plans,TNN001,https://idirectory.alliantplans.com/ProviderSearch,Individual,No
2026,TN,43878,HIOS,2025-10-15,TN Marketplace Network,TNN001,https://www.dentaquest.com/en/find-a-dentist,Individual,Yes
2026,TN,69443,HIOS,2025-10-21,Individual Exchange Benefit Plan Network,TNN011,https://www.uhc.com/xtndocfindoa2026,Individual,No
2026,TN,69443,HIOS,2025-10-21,EssentialSmile Tennessee - Total Care (Dental),TNN016,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,TN,69443,HIOS,2025-10-21,Smile Now Tennessee - PPO (Dental),TNN017,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,TN,70111,HIOS,2025-10-15,Premier,TNN001,https://www.ambetterhealth.com/en/tn/findadoc,Individual,No
2026,TN,82120,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,TNN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,TN,90402,HIOS,2025-10-15,DentalGuard Preferred - Individual,TNN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,TN,97536,HIOS,2025-10-15,Premier,TNN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,TN,97536,HIOS,2025-10-15,Advantage,TNN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,TN,99248,HIOS,2025-10-15,Tennessee Connect Network,TNN001,https://www.cigna.com/ifp-providers,Individual,No
2026,TN,99248,HIOS,2025-10-15,Tennessee PPO Dental Network,TNN002,https://www.cigna.com/ifp-providers,Individual,Yes
2026,TX,11718,HIOS,2025-10-15,Community Health Choice Ultra Select Network,TXN001,https://memberaccount.communityhealthchoice.org/s/find-a-provider?language=en_US,Individual,No
2026,TX,12846,HIOS,2025-10-28,DentalGuard Preferred,TXN001,,SHOP (Small Group),Yes
2026,TX,12846,HIOS,2025-10-28,DentalGuard Preferred - Individual,TXN002,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,TX,17933,HIOS,2025-10-28,Moda Select,TXN001,https://www.modahealth.com/texas/member/tools/provider-search,Individual,No
2026,TX,20069,HIOS,2026-02-03,Individual Texas EPO,TXN001,https://www.hioscar.com/search/?networkId=064&year=2026,Individual,No
2026,TX,20069,HIOS,2026-02-03,Individual Texas HMO,TXN002,https://www.hioscar.com/search/?networkId=059&year=2026,Individual,No
2026,TX,23018,HIOS,2025-10-15,Choice PPO,TXN001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,TX,23891,HIOS,2026-07-27,DeltaCare USA Individual,TXN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,TX,23891,HIOS,2026-07-27,DeltaCare USA SHOP,TXN002,https://www.deltadental.com/us/en/member/find-a-dentist.html,SHOP (Small Group),Yes
2026,TX,24349,HIOS,2026-07-28,Delta Dental PPO Individual,TXN001,https://www.deltadentalins.com/find-a-dentist/,Individual,Yes
2026,TX,24349,HIOS,2026-07-28,Delta Dental PPO SHOP,TXN002,https://www.deltadentalins.com/find-a-dentist/,SHOP (Small Group),Yes
2026,TX,26250,HIOS,2025-10-15,Managed DentalGuard - Individual,TXN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,TX,27248,HIOS,2025-10-15,Community Health Choice Premier Network,TXN001,https://memberaccount.communityhealthchoice.org/s/find-a-provider?language=en_US,Individual,No
2026,TX,27248,HIOS,2025-10-15,Community Health Choice Select Network,TXN002,https://memberaccount.communityhealthchoice.org/s/find-a-provider?language=en_US,Individual,No
2026,TX,27248,HIOS,2025-10-15,Community Health Choice Premier Network 2,TXN003,https://memberaccount.communityhealthchoice.org/s/find-a-provider?language=en_US,Individual,No
2026,TX,29418,HIOS,2025-10-15,Premier,TXN001,https://www.ambetterhealth.com/en/tx/findadoc,Individual,No
2026,TX,33602,HIOS,2026-02-03,BlueCare Dental PPO,TXN001,https://c4.go2dental.com/member/dental_search/searchprov.cgi?brand=tx&product=ppo,Individual,Yes
2026,TX,33602,HIOS,2026-02-03,MyBlue Health,TXN002,https://my.providerfinderonline.com/?ci=tx-myblue-health&corp_code=TX,Individual,No
2026,TX,33602,HIOS,2026-02-03,Blue Advantage,TXN009,https://my.providerfinderonline.com/?ci=tx-blueadvantage-retail&corp_code=TX,Individual,No
2026,TX,33626,HIOS,2025-10-15,EssentialSmile Texas - Total Care,TXN001,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,TX,34826,HIOS,2025-11-04,Imperial Value,TXN001,https://exchange.imperialhealthplan.com/texas/hmo-exchange/online-provider-directory/,Individual,No
2026,TX,37758,HIOS,2025-11-04,Harbor Health IFP Network,TXN001,http://harborhealth.com/shop-plans/atx-in-area-providers,Individual,No
2026,TX,40220,HIOS,2025-11-25,Individual Exchange Benefit Plan Network,TXN011,https://www.uhc.com/xtxdocfindg2026,Individual,No
2026,TX,40220,HIOS,2025-11-25,Kelsey-Seybold Anchor Network,TXN012,https://www.uhc.com/xtxdocfindks2026,Individual,No
2026,TX,40540,HIOS,2025-10-15,Renaissance Dental,TXN001,https://www.myrenproviders.com/,Individual,Yes
2026,TX,40788,HIOS,2025-10-15,BSW Premier HMO,TXN001,https://portal.swhp.org/#/search?networkCode=PREM_HMO_INDV,Individual,No
2026,TX,45786,HIOS,2025-11-10,Molina Marketplace,TXN001,https://molina.sapphirethreesixtyfive.com//?ci=tx-marketplace,Individual,No
2026,TX,47501,HIOS,2025-10-28,Wellpoint Texas Essential and Pharmacy Base Network,TXN001,https://www.wellpoint.com/find-care/?alphaprefix=3730,Individual,No
2026,TX,47501,HIOS,2025-10-28,Wellpoint Texas Essential and RX Choice Tiered Network,TXN002,https://www.wellpoint.com/find-care/?alphaprefix=3730,Individual,No
2026,TX,47501,HIOS,2025-10-28,"Wellpoint Texas Essential, Dental Prime, and RX Choice Tiered Network",TXN003,https://www.wellpoint.com/find-care/?alphaprefix=3732,Individual,No
2026,TX,47665,HIOS,2025-11-10,BEST Life and Health National Network,TXN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,TX,58609,HIOS,2025-10-15,TX Marketplace  Network,TXN001,https://www.dentaquest.com/en/find-a-dentist,Individual,Yes
2026,TX,61315,HIOS,2025-10-15,DenteMax,TXN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,TX,63141,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,TXN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,TX,63251,HIOS,2025-10-28,Community First EPO,TXN001,https://communityfirsthealthplans.com/wp-content/uploads/2025/09/CFHP_UCCP-ProviderDirectory_web.pdf,Individual,No
2026,TX,66252,HIOS,2025-10-15,CHRISTUS Health Plan Texas,TXN001,https://www.christushealthplan.org/find-a-provider,Individual,No
2026,TX,70754,HIOS,2025-10-15,Sanitas Anchor Network,TXN011,https://www.uhc.com/xtxdocfindsn2026,Individual,No
2026,TX,71837,HIOS,2025-10-28,Sendero Health Plans,TXN001,https://senderohealth.com/physician_search,Individual,No
2026,TX,76589,HIOS,2025-10-15,Texas Connect Network,TXN001,https://www.cigna.com/ifp-providers,Individual,No
2026,TX,87226,HIOS,2025-10-15,Value,TXN001,https://www.ambetterhealth.com/en/tx/findadoc,Individual,No
2026,TX,91476,HIOS,2025-10-15,Premier,TXN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,TX,91476,HIOS,2025-10-15,Advantage,TXN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,TX,92388,HIOS,2025-10-15,PDP PLUS,TXN001,https://providers.online.metlife.com/findDentist,SHOP (Small Group),Yes
2026,TX,98809,HIOS,2025-10-15,Smile Now Texas- PPO,TXN011,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,UT,14948,SERFF,2026-07-21,DeltaCare USA Individual,UTN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,UT,18167,SERFF,2025-11-18,Molina Healthcare of Utah,UTN001,https://molina.sapphirethreesixtyfive.com//?ci=ut-marketplace,Individual,No
2026,UT,22013,SERFF,2025-11-04,Individual Connect,UTN001,https://regence.com/go/UT/IndividualConnect,Individual,No
2026,UT,34028,SERFF,2025-10-15,DentalGuard Preferred - Individual,UTN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,UT,34541,SERFF,2025-11-04,Individual Value,UTN001,https://bridgespanhealth.com/go/UT/IndividualValue,Individual,No
2026,UT,40335,SERFF,2025-10-15,Choice (Advantage and Premier),UTN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,UT,40335,SERFF,2025-10-15,Advantage,UTN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,UT,42261,SERFF,2025-11-10,Healthy Premier,UTN001,https://uuhip.healthtrioconnect.com/public-app/consumer/provdir/entry.page?xsesschk=,Individual,No
2026,UT,42261,SERFF,2025-11-10,U Health Plus,UTN002,https://uuhip.healthtrioconnect.com/public-app/consumer/provdir/entry.page?xsesschk=,Individual,No
2026,UT,42757,SERFF,2025-11-10,BEST Life and Health National Network,UTN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,UT,46958,SERFF,2025-10-15,HumanaDental PPO/Traditional Preferred,UTN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,UT,68781,SERFF,2025-12-16,"Select Med IND (medical), Classic (dental)",UTN001,https://selecthealth.sapphirecareselect.com/?network_id=8&ci=SHUT,Individual,No
2026,UT,68781,SERFF,2025-12-16,"Select Value IND (medical), Classic (dental)",UTN002,https://selecthealth.sapphirecareselect.com/?network_id=14&ci=SHUT,Individual,No
2026,UT,68781,SERFF,2025-12-16,"Select Signature - IND (medical), Classic (dental)",UTN003,https://selecthealth.sapphirecareselect.com/?network_id=12&ci=SHUT,Individual,No
2026,UT,71246,SERFF,2025-10-15,Delta Dental PPO Individual,UTN001,https://www.deltadentalins.com/find-a-dentist,Individual,Yes
2026,UT,87169,SERFF,2025-10-15,Renaissance Dental,UTN001,https://www.myrenproviders.com/,Individual,Yes
2026,UT,97462,SERFF,2025-10-15,EssentialSmile Utah - Total Care,UTN011,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,UT,97462,SERFF,2025-10-15,Smile Now Utah - PPO,UTN012,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,UT,98113,SERFF,2025-11-04,Imperial Value,UTN001,https://exchange.imperialhealthplan.com/utah/hmo-exchange/online-provider-directory/,Individual,No
2026,WI,20173,HIOS,2026-02-03,Atlas,WIN001,https://www.healthpartners.com/atlasnetwork,Individual,No
2026,WI,20173,HIOS,2026-02-03,Oak,WIN002,https://www.healthpartners.com/oak,Individual,No
2026,WI,20173,HIOS,2026-02-03,NE WI Select,WIN003,https://www.healthpartners.com/newiselectind,Individual,No
2026,WI,34210,HIOS,2025-10-15,Renaissance Dental,WIN001,https://www.myrenproviders.com/,Individual,Yes
2026,WI,37833,HIOS,2025-10-15,Quartz One Achieve,WIN001,https://quartzbenefits.com/join-quartz/individual-and-family-plans/wisconsin-individual-plans/,Individual,No
2026,WI,37833,HIOS,2025-10-15,Quartz Gundersen Performance,WIN002,https://quartzbenefits.com/join-quartz/individual-and-family-plans/2026-wisconsin-gundersen-performance/,Individual,No
2026,WI,38166,HIOS,2025-12-16,SHP Select,WIN001,https://www.securityhealth.org/SimplyOneProviders,Individual,No
2026,WI,38166,HIOS,2025-12-16,SHP Reliance,WIN002,http://www.securityhealth.org/selectproviders,SHOP (Small Group),No
2026,WI,38166,HIOS,2025-12-16,SHP Premier HMO IFP,WIN003,http://www.securityhealth.org/PremierHMOIFPproviders,Individual,No
2026,WI,38166,HIOS,2025-12-16,SHP Premier HMO SG,WIN004,http://www.securityhealth.org/PremierHMOproviders,SHOP (Small Group),No
2026,WI,38166,HIOS,2025-12-16,SHP Premier POS,WIN005,http://www.securityhealth.org/PremierPOSproviders,SHOP (Small Group),No
2026,WI,38166,HIOS,2025-12-16,SHP SimplyOne IFP,WIN006,http://www.securityhealth.org/relianceproviders,Individual,No
2026,WI,38166,HIOS,2025-12-16,SHP SimplyOne SG,WIN007,https://www.securityhealth.org/enrichproviders,SHOP (Small Group),No
2026,WI,38166,HIOS,2025-12-16,SHP Enrich IFP,WIN008,https://www.securityhealth.org/enrichIFPproviders,Individual,No
2026,WI,38166,HIOS,2025-12-16,SHP Enrich SG,WIN009,https://www.securityhealth.org/simplyoneIFPproviders,SHOP (Small Group),No
2026,WI,38345,HIOS,2025-10-15,Dean Health Plan,WIN001,https://www.DeanCare.com/SearchDeanNetwork-2026,Individual,No
2026,WI,38345,HIOS,2025-10-15,Dean Health Plan - Focus,WIN002,https://www.DeanCare.com/SearchFocusNetwork-2026,Individual,No
2026,WI,38345,HIOS,2025-10-15,Prevea360 Health Plan,WIN003,https://www.Prevea360.com/SearchPrevea360Network-2026,Individual,No
2026,WI,57845,HIOS,2025-10-15,Medica Individual Choice,WIN002,https://www.Medica.com/SearchIndividualChoiceNetwork-2026,Individual,No
2026,WI,57845,HIOS,2025-10-15,Engage by Medica,WIN003,https://www.Medica.com/SearchEngageNetwork-2026,Individual,No
2026,WI,57845,HIOS,2025-10-15,Essentia Choice Care with Medica,WIN005,https://www.Medica.com/SearchEssentiaCareNetwork-2026,Individual,No
2026,WI,58326,HIOS,2025-10-15,HMO,WIN001,https://mercycare.healthsparq.com/healthsparq/public/#/one/city=&state=&postalCode=&country=&insurerCode=MERCYCARE_I&brandCode=MERCYCARE?,Individual,No
2026,WI,65736,HIOS,2025-10-15,Choice PPO,WIN001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,WI,69380,HIOS,2025-10-15,Premier,WIN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,WI,69380,HIOS,2025-10-15,Advantage,WIN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,WI,69589,HIOS,2025-10-15,DentalGuard Preferred - Individual,WIN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,WI,79475,HIOS,2026-02-03,Pathway and Rx Choice Tiered Network,WIN001,https://www.anthem.com/find-care/?alphaprefix=X9P,Individual,No
2026,WI,79475,HIOS,2026-02-03,Pathway and Pharmacy Base Network,WIN002,https://www.anthem.com/find-care/?alphaprefix=X9P,Individual,No
2026,WI,79475,HIOS,2026-02-03,Blue Preferred and Rx Choice Tiered Network,WIN003,https://www.anthem.com/find-care/?alphaprefix=DGH,Individual,No
2026,WI,79475,HIOS,2026-02-03,Blue Preferred and Pharmacy Base Network,WIN004,https://www.anthem.com/find-care/?alphaprefix=DGH,Individual,No
2026,WI,79597,HIOS,2025-10-15,Delta Dental PPO Plus Premier,WIN001,http://www.deltadentalwi.com/provider-search/dental/,Individual,Yes
2026,WI,79597,HIOS,2025-10-15,Delta Dental PPO Plus Premier,WIN002,http://www.deltadentalcoversme.com/s/dentistsearch,SHOP (Small Group),Yes
2026,WI,80180,HIOS,2025-10-15,Individual Exchange Benefit Plan Network,WIN011,https://www.uhc.com/xwidocfindoa2026,Individual,No
2026,WI,81413,HIOS,2025-11-18,WI NE and SE,WIN001,https://networkhealth.com/find-a-doctor/,Individual,No
2026,WI,86584,HIOS,2025-10-15,Signature,WIN001,https://p1.aspirushealthplan.com/find-a-doctor,Individual,No
2026,WI,87416,HIOS,2026-03-17,Wisconsin,WIN001,https://findadoctor.caresource.com/doctors?programs=WI-Exchange,Individual,No
2026,WI,90028,HIOS,2025-10-15,Dental Prime,WIN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?planstate=WI&plantype=DENTAL&planname=Dental+Prime,Individual,Yes
2026,WI,91604,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,WIN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,WI,94529,HIOS,2025-10-15,Group Health Cooperative of South Central Wisconsin Partners HMO,WIN001,https://ghcscw.com/find-a-provider/,Individual,No
2026,WI,94529,HIOS,2025-10-15,Group Health Cooperative of South Central Wisconsin Better Together HMO,WIN002,https://ghcscw.com/find-a-provider/,Individual,No
2026,WV,31274,SERFF,2025-11-10,Highmark WV PPO,WVN001,https://findcare.app/healthsparq/public/#/one/insurerCode=FINDCARE_I&brandCode=HMBCBS&productCode=2009,Individual,No
2026,WV,50328,SERFF,2025-10-15,West Virginia,WVN001,https://findadoctor.caresource.com/doctors?programs=WV-Exchange,Individual,No
2026,WV,76526,SERFF,2026-07-21,Delta Dental PPO Individual,WVN001,https://www.deltadentalins.com/find-a-dentist/,Individual,Yes
2026,WY,11269,HIOS,2025-10-15,BlueSelect Individual,WYN001,https://bcbswy.sapphirecareselect.com,Individual,No
2026,WY,34588,HIOS,2026-02-03,Premier,WYN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,WY,34588,HIOS,2026-02-03,Advantage,WYN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,WY,47731,HIOS,2025-11-10,BEST Life and Health National Network,WYN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,WY,49714,HIOS,2025-10-15,Choice Network,WYN011,https://www.uhc.com/xwydocfindoa2026,Individual,No
2026,WY,80132,HIOS,2026-02-03,Renaissance Dental,WYN001,https://www.myrenproviders.com/,Individual,Yes
2026,WY,83964,HIOS,2025-10-15,Delta Dental Premier Network - Individual and Family,WYN001,,Individual,Yes
2026,WY,83964,HIOS,2025-10-15,Delta Dental Premier Network - SHOP,WYN002,,SHOP (Small Group),Yes
